Rent,Address,Area,Bed,Bath,School,Crime,Commute,Shop_eat,Description,Feature,URL
"$3,525/mo",3147 Washington St #2,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools6 Elementary Schools2 Middle Schools3 High Schools,CrimeModerate crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat119 Restaurants25 Groceries24 Nightlife,"3147 Washington St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 3147 Washington St #2 is located inJamaica Plain, Boston. 3147 Washington St #2 was listed for rent for $3,525/month on Jan 12, 2020. This property is pet friendly.","Details for 3147 Washington St #2Multi FamilyCats, small dogs, large dogs allowedRent Includes: Gas, Sewage, GarbageDeposit: $3,525Heating fuel: noneLaundry: SharedLaundry: In UnitStreet ParkingNo Air ConditioningDishwasherDisposalDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: Gas GasSee All",https://www.trulia.com/p/ma/boston/3147-washington-st-2-boston-ma-02130--2001546344
"$3,400/mo",48 Green St #2,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools2 Elementary Schools3 Middle Schools5 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat91 Restaurants21 Groceries18 Nightlife,"48 Green St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 48 Green St #2 is located inJamaica Plain, Boston. 48 Green St #2 was listed for rent for $3,400/month on Feb 12, 2020.","Details for 48 Green St #2Multi FamilyRent Includes: Sewage, GarbageDeposit: $3,400Heating fuel: noneParking Type: noneNo Air ConditioningHeating Fuel: None",https://www.trulia.com/p/ma/boston/48-green-st-2-boston-ma-02130--2171575232
"$2,900/mo",109 Heath St #3,"Jamaica Plain, Boston, MA",3 Beds,1 Bath,Schools9 Elementary Schools8 Middle Schools5 High Schools,CrimeModerate crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat254 Restaurants40 Groceries36 Nightlife,"109 Heath St #3,Boston, MA is a 3 bedroom, 1 bathroom, 1,014 sqft multi-family built in 1905. 109 Heath St #3 is located inJamaica Plain, Boston. 109 Heath St #3 was listed for rent for $2,900/month on Jan 3, 2020.","Details for 109 Heath St #3Multi FamilyNo pets allowedBuilt in 1905Rent Includes: Sewage, GarbageDeposit: $2,900Heating fuel: noneNo Air ConditioningParking Type: noneHeating Fuel: None",https://www.trulia.com/p/ma/boston/109-heath-st-3-boston-ma-02130--2001540012
"$2,800/mo",74 Mozart St #1,"Jamaica Plain, Boston, MA",3 Beds,1 Bath,Schools7 Elementary Schools5 Middle Schools2 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat171 Restaurants34 Groceries29 Nightlife,"74 Mozart St #1,Boston, MA is a 3 bedroom, 1 bathroom multi-family. 74 Mozart St #1 is located inJamaica Plain, Boston. 74 Mozart St #1 was listed for rent for $2,800/month on Feb 27, 2020.","Details for 74 Mozart St #1Multi FamilyRent Includes: Sewage, GarbageDeposit: $2,800Laundry: In UnitLaundry: SharedStreet ParkingNo Air ConditioningHeating fuel: noneDishwasherDisposalDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: Gas GasSee All",https://www.trulia.com/p/ma/boston/74-mozart-st-1-boston-ma-02130--2171568140
"$3,400/mo",14 Schiller St #2,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools11 Elementary Schools10 Middle Schools6 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat221 Restaurants38 Groceries29 Nightlife,"14 Schiller St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 14 Schiller St #2 is located inJamaica Plain, Boston. 14 Schiller St #2 was listed for rent for $3,400/month on Apr 11, 2020.","Details for 14 Schiller St #2Multi FamilyNo pets allowedRent Includes: Sewage, GarbageDeposit: $3,400Heating fuel: noneStreet ParkingLaundry: In UnitLaundry: SharedNo Air ConditioningDishwasherDisposalDryerMicrowaveRefrigeratorWasherFloors: HardwoodHeating Fuel: Gas GasSee All",https://www.trulia.com/p/ma/boston/14-schiller-st-2-boston-ma-02130--2194224900
"$1,700/mo",50 S Huntington Ave #14,"Jamaica Plain, Boston, MA",1 Bed,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat290 Restaurants36 Groceries55 Nightlife,"50 S Huntington Ave #14,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 50 S Huntington Ave #14 is located inJamaica Plain, Boston. 50 S Huntington Ave #14 was listed for rent for $1,700/month on May 8, 2020.","Details for 50 S Huntington Ave #14Multi FamilyNo pets allowed45 Days on TruliaRent Includes: Sewage, GarbageDeposit: $1,700Parking Type: noneHeating fuel: noneNo Air ConditioningHeating Fuel: None",https://www.trulia.com/p/ma/boston/50-s-huntington-ave-14-boston-ma-02130--2088326235
"$1,700/mo",50 S Huntington Ave #14,"Jamaica Plain, Boston, MA",1 Bed,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat290 Restaurants36 Groceries55 Nightlife,"50 S Huntington Ave #14,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 50 S Huntington Ave #14 is located inJamaica Plain, Boston. 50 S Huntington Ave #14 was listed for rent for $1,700/month on May 8, 2020.","Details for 50 S Huntington Ave #14Multi FamilyNo pets allowed45 Days on TruliaRent Includes: Sewage, GarbageDeposit: $1,700Parking Type: noneHeating fuel: noneNo Air ConditioningHeating Fuel: None",https://www.trulia.com/p/ma/boston/50-s-huntington-ave-14-boston-ma-02130--2088326235
"$3,300/mo",811 Centre St #2,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools1 Elementary School1 Middle School3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat85 Restaurants20 Groceries17 Nightlife,"811 Centre St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 811 Centre St #2 is located inJamaica Plain, Boston. 811 Centre St #2 was listed for rent for $3,300/month on Apr 10, 2020.","Details for 811 Centre St #2Multi FamilyRent Includes: Hot Water, Sewage, GarbageNo Air ConditioningStreet ParkingLaundry: SharedLaundry: In UnitHeating fuel: noneDishwasherDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/811-centre-st-2-boston-ma-02130--2171823374
"$3,200/mo",381 Centre St #2,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools10 Elementary Schools8 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat187 Restaurants32 Groceries29 Nightlife,"381 Centre St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 381 Centre St #2 is located inJamaica Plain, Boston. 381 Centre St #2 was listed for rent for $3,200/month on Apr 18, 2020.","Details for 381 Centre St #2Multi FamilyNo pets allowedRent Includes: Sewage, GarbageNo Air ConditioningParking Type: noneHeating fuel: noneDishwasherRefrigeratorHeating Fuel: None",https://www.trulia.com/p/ma/boston/381-centre-st-2-boston-ma-02130--2001547638
"$3,200/mo",24 Walk Hill St #3,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools1 Elementary School1 Middle School,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat85 Restaurants20 Groceries20 Nightlife,"24 Walk Hill St #3,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 24 Walk Hill St #3 is located inJamaica Plain, Boston. 24 Walk Hill St #3 was listed for rent for $3,200/month on May 22, 2020. This property is pet friendly.","Details for 24 Walk Hill St #3Multi FamilyCats, small dogs, large dogs allowed31 Days on TruliaRent Includes: Sewage, GarbageDeposit: $3,200Street ParkingLaundry: SharedHeating fuel: noneLaundry: In UnitNo Air ConditioningDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: Gas GasSee All",https://www.trulia.com/p/ma/boston/24-walk-hill-st-3-boston-ma-02130--2172418561
"$3,300/mo",811 Centre St #2,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools1 Elementary School1 Middle School3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat85 Restaurants20 Groceries17 Nightlife,"811 Centre St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 811 Centre St #2 is located inJamaica Plain, Boston. 811 Centre St #2 was listed for rent for $3,300/month on Apr 10, 2020.","Details for 811 Centre St #2Multi FamilyRent Includes: Hot Water, Sewage, GarbageNo Air ConditioningStreet ParkingLaundry: SharedLaundry: In UnitHeating fuel: noneDishwasherDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/811-centre-st-2-boston-ma-02130--2171823374
"$3,100/mo",27 Fessenden St #2,"Mattapan, Boston, MA",4 Beds,1 Bath,Schools7 Elementary Schools5 Middle Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat67 Restaurants15 Groceries5 Nightlife,"27 Fessenden St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 27 Fessenden St #2 is located inMattapan, Boston. 27 Fessenden St #2 was listed for rent for $3,100/month on May 15, 2020.","Details for 27 Fessenden St #2Multi FamilyNo pets allowed38 Days on TruliaRent Includes: Sewage, GarbageDeposit: $3,100No Air ConditioningStreet ParkingHeating fuel: noneRefrigeratorHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/27-fessenden-st-2-boston-ma-02126--2172592356
"$2,250/mo",660 Morton St #3,"Mattapan, Boston, MA",3 Beds,1 Bath,Schools3 Elementary Schools2 Middle Schools,CrimeHighest crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat72 Restaurants14 Groceries4 Nightlife,"660 Morton St #3,Boston, MA is a 3 bedroom, 1 bathroom multi-family. 660 Morton St #3 is located inMattapan, Boston. 660 Morton St #3 was listed for rent for $2,250/month on Mar 24, 2020.","Details for 660 Morton St #3Multi FamilyRent Includes: Sewage, GarbageLaundry: In UnitParking Type: noneNo Air ConditioningLaundry: SharedHeating fuel: noneDryerWasherHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/660-morton-st-3-boston-ma-02126--2437590409
"$2,500/mo",650 Morton St #3,"Mattapan, Boston, MA",3 Beds,1 Bath,Schools3 Elementary Schools2 Middle Schools,CrimeHighest crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat72 Restaurants14 Groceries4 Nightlife,"650 Morton St #3,Boston, MA is a 3 bedroom, 1 bathroom multi-family. 650 Morton St #3 is located inMattapan, Boston. 650 Morton St #3 was listed for rent for $2,500/month on Mar 14, 2020.","Details for 650 Morton St #3Multi FamilyRent Includes: Sewage, GarbageDeposit: $2,500Street ParkingNo Air ConditioningHeating fuel: noneHeating Fuel: None",https://www.trulia.com/p/ma/boston/650-morton-st-3-boston-ma-02126--2438099090
"$3,200/mo",617 Morton St #2,"Mattapan, Boston, MA",4 Beds,1 Bath,Schools3 Elementary Schools2 Middle Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat68 Restaurants14 Groceries4 Nightlife,"617 Morton St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 617 Morton St #2 is located inMattapan, Boston. 617 Morton St #2 was listed for rent for $3,200/month on May 4, 2020.","Details for 617 Morton St #2Multi FamilyNo pets allowed49 Days on TruliaRent Includes: Sewage, GarbageDeposit: $3,200No Air ConditioningStreet ParkingHeating fuel: noneFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/617-morton-st-2-boston-ma-02126--2001509945
"$3,100/mo",27 Fessenden St #2,"Mattapan, Boston, MA",4 Beds,1 Bath,Schools7 Elementary Schools5 Middle Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat67 Restaurants15 Groceries5 Nightlife,"27 Fessenden St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 27 Fessenden St #2 is located inMattapan, Boston. 27 Fessenden St #2 was listed for rent for $3,100/month on May 15, 2020.","Details for 27 Fessenden St #2Multi FamilyNo pets allowed38 Days on TruliaRent Includes: Sewage, GarbageDeposit: $3,100No Air ConditioningStreet ParkingHeating fuel: noneRefrigeratorHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/27-fessenden-st-2-boston-ma-02126--2172592356
"$2,350/mo",70 Astoria St #4,"Mattapan, Boston, MA",2 Beds,1 Bath,Schools8 Elementary Schools6 Middle Schools1 High School,CrimeLow crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat75 Restaurants20 Groceries9 Nightlife,"70 Astoria St #4,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 70 Astoria St #4 is located inMattapan, Boston. 70 Astoria St #4 was listed for rent for $2,350/month on Apr 10, 2020.","Details for 70 Astoria St #4Multi FamilyRent Includes: Sewage, GarbageDeposit: $2,350Parking Type: noneHeating fuel: noneNo Air ConditioningHeating Fuel: None",https://www.trulia.com/p/ma/boston/70-astoria-st-4-boston-ma-02126--2449295408
$800/mo,660 Morton St #R3853,"Mattapan, Boston, MA",1 Bed,NA,Schools3 Elementary Schools2 Middle Schools,CrimeHighest crime relative to the rest of the area.,Commute59% of residents commute by car.,Shop & Eat72 Restaurants14 Groceries4 Nightlife,"660 Morton St #R3853,Boston, MA is a 1 bedroom multi-family. 660 Morton St #R3853 is located inMattapan, Boston. 660 Morton St #R3853 was listed for rent for $800/month on Apr 13, 2020.","Details for 660 Morton St #R3853Multi FamilyRent Includes: Sewage, GarbageHeating fuel: noneParking Type: noneNo Air ConditioningLaundry: In UnitLaundry: SharedDryerWasherHeating Fuel: NoneSee All",https://www.trulia.com/rental/4078852415-660-Morton-St-R3853-Boston-MA-02126
"$2,100/mo",Schoolhouse at Lower Mills Apartments,"Mattapan, Mattapan, MA",1 Bed,1 Bath,Schools2 Elementary Schools1 Middle School2 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat61 Restaurants14 Groceries13 Nightlife,"Schoolhouse at Lower Mills Apartments is located at 40 River St,Mattapan, MA. Schoolhouse at Lower Mills Apartments offers 1 bed, 1 bath 749 sqft sqftunits and was built in 2007. Schoolhouse at Lower Mills Apartments is located inMattapan, Mattapan. There are no units available at this time.","Details for Schoolhouse at Lower Mills ApartmentsApartmentCats, small dogs, large dogs allowedBuilt in 2007Rent Includes: GarbageParking: Garage AttachedBicycle StorageSport Facilities: noneLoungeWalking Distance to the T (Orange Line)Laundry: In UnitHigh-speed Internet ReadyOnline Rent PaymentParking LotOnline Maintenance PortalTrailOn-Site ManagementUnderground GarageGrab a drink, a 5-minute walk away, at Lower Mills Pub.Walk to the Milton Farmers Market in 5 minutes and enjoy fresh, local products.Barbeque AreaCable / SatelliteDisabled AccessDishwasherDisposalDryerFitness CenterGarageMicrowaveRefrigeratorWasherElevatorAdditional StorageFloors: HardwoodHeating Fuel: GasSee All",https://www.trulia.com/c/ma/mattapan/schoolhouse-at-lower-mills-40-river-st-mattapan-ma-02126--2001508753
"$2,600/mo",40 Deering Rd #3,"Mattapan, Boston, MA",4 Beds,1 Bath,Schools3 Elementary Schools2 Middle Schools,CrimeHighest crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat69 Restaurants15 Groceries5 Nightlife,"40 Deering Rd #3,Boston, MA is a 4 bedroom, 1 bathroom, 1,500 sqft multi-family. 40 Deering Rd #3 is located inMattapan, Boston. 40 Deering Rd #3 was listed for rent for $2,600/month on Jun 12, 2020. This property is pet friendly.","Details for 40 Deering Rd #3Multi FamilyCats allowed10 Days on TruliaRent Includes: WaterParking: Off StreetDeposit: $2,600Laundry: noneAir ConditioningBalconyFloors: HardwoodSee All",https://www.trulia.com/p/ma/boston/40-deering-rd-3-boston-ma-02126--2367389151
"$2,700/mo",706 Walk Hill St #3,"Mattapan, Mattapan, MA",4 Beds,1 Bath,Schools7 Elementary Schools5 Middle Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat64 Restaurants14 Groceries4 Nightlife,"706 Walk Hill St #3,Mattapan, MA is a 4 bedroom, 1 bathroom, 1,600 sqft multi-family. 706 Walk Hill St #3 is located inMattapan, Mattapan. 706 Walk Hill St #3 was listed for rent for $2,700/month on Jun 18, 2020. This property is pet friendly.","Details for 706 Walk Hill St #3Multi FamilyAvailable: Jul 1stCats allowed4 Days on TruliaRent Includes: WaterParking: Off StreetDeposit: $2,700Laundry: noneBalconyFloors: HardwoodSee All",https://www.trulia.com/p/ma/mattapan/706-walk-hill-st-3-mattapan-ma-02126--2181912897
"$2,500/mo",643 Morton St #2,"Mattapan, Boston, MA",4 Beds,1 Bath,Schools3 Elementary Schools2 Middle Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat68 Restaurants14 Groceries4 Nightlife,"643 Morton St #2,Boston, MA is a 4 bedroom, 1 bathroom, 1,300 sqft multi-family. 643 Morton St #2 is located inMattapan, Boston. 643 Morton St #2 was listed for rent for $2,500/month on Jun 17, 2020. This property is pet friendly.","Details for 643 Morton St #2Multi FamilyCats, small dogs allowed5 Days on TruliaRent Includes: WaterLaundry: SharedRefrigeratorHeating Fuel: Gas Gas",https://www.trulia.com/p/ma/boston/643-morton-st-2-boston-ma-02126--2478697342
"$2,500/mo",643 Morton St #3,"Mattapan, Boston, MA",4 Beds,1 Bath,Schools3 Elementary Schools2 Middle Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat72 Restaurants14 Groceries4 Nightlife,"643 Morton St #3,Boston, MA is a 4 bedroom, 1 bathroom, 1,300 sqft multi-family. 643 Morton St #3 is located inMattapan, Boston. 643 Morton St #3 was listed for rent for $2,500/month on Jun 17, 2020. This property is pet friendly.","Details for 643 Morton St #3Multi FamilyCats, small dogs allowed5 Days on TruliaRent Includes: WaterLaundry: SharedRefrigeratorHeating Fuel: Gas Gas",https://www.trulia.com/p/ma/boston/643-morton-st-3-boston-ma-02126--2173041859
"$2,600/mo",Address Not Disclosed,"Mattapan, Mattapan, MA",3 Beds,1 Bath,Schools7 Elementary Schools5 Middle Schools2 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute59% of residents commute by car.,Shop & Eat67 Restaurants11 Groceries9 Nightlife,"This home inMattapan, MA is a 3 bedroom, 1 bathroom multi-family. This home is located inMattapan, Mattapan. This property was listed for rent for $2,600/month on Jun 17, 2020.","Home DetailsMulti FamilyAvailable: Sep 1stNo pets allowed5 Days on TruliaDeposit: $2,600Laundry: noneAir ConditioningFloors: Hardwood",https://www.trulia.com/p/ma/mattapan/address-not-disclosed-mattapan-ma-02126--2478902002
