Rent,Address,Area,Bed,Bath,School,Crime,Commute,Shop_eat,Description,Feature,URL
"$2,745/mo",94 Bragdon St #3,"Jamaica Plain, Boston, MA",3 Beds,1 Bath,Schools9 Elementary Schools5 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute53% of residents commute by car.,Shop & Eat169 Restaurants35 Groceries27 Nightlife,"94 Bragdon St #3,Boston, MA is a 3 bedroom, 1 bathroom, 886 sqft multi-family built in 1890. 94 Bragdon St #3 is located inJamaica Plain, Boston. 94 Bragdon St #3 was listed for rent for $2,745/month on May 21, 2020.","Details for 94 Bragdon St #3Multi FamilyBuilt in 189035 Days on TruliaRent Includes: Sewage, GarbageDeposit: $2,745No Air ConditioningLaundry: SharedLaundry: In UnitStreet ParkingHeating fuel: noneDryerWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/94-bragdon-st-3-boston-ma-02119--2174715432
"$1,875/mo",896 Huntington Ave #3,"Jamaica Plain, Boston, MA",1 Bed,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute21% of residents commute by car.,Shop & Eat298 Restaurants34 Groceries59 Nightlife,"896 Huntington Ave #3,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 896 Huntington Ave #3 is located inJamaica Plain, Boston. 896 Huntington Ave #3 was listed for rent for $1,875/month on May 21, 2020.","Details for 896 Huntington Ave #3Multi Family35 Days on TruliaRent Includes: Hot Water, Sewage, GarbageDeposit: $1,875Laundry: In UnitNo Air ConditioningLaundry: SharedParking Type: noneHeating fuel: noneDryerWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/896-huntington-ave-3-boston-ma-02115--2171809430
"$1,875/mo",896 Huntington Ave #3,"Jamaica Plain, Boston, MA",1 Bed,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute21% of residents commute by car.,Shop & Eat298 Restaurants34 Groceries59 Nightlife,"896 Huntington Ave #3,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 896 Huntington Ave #3 is located inJamaica Plain, Boston. 896 Huntington Ave #3 was listed for rent for $1,875/month on May 21, 2020.","Details for 896 Huntington Ave #3Multi Family35 Days on TruliaRent Includes: Hot Water, Sewage, GarbageDeposit: $1,875Laundry: In UnitNo Air ConditioningLaundry: SharedParking Type: noneHeating fuel: noneDryerWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/896-huntington-ave-3-boston-ma-02115--2171809430
"$2,850/mo",Address Not Disclosed,"Jamaica Plain, Boston, MA",3 Beds,1 Bath,Schools8 Elementary Schools6 Middle Schools3 High Schools,CrimeModerate crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat207 Restaurants36 Groceries30 Nightlife,"This home inBoston, MA is a 3 bedroom, 1 bathroom multi-family. This home is located inJamaica Plain, Boston. This property was listed for rent for $2,850/month on May 6, 2020. This property is pet friendly.",Home DetailsMulti FamilyCats allowed50 Days on TruliaParking Type: noneHeating Fuel: Gas,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02130--2352546882
"$3,200/mo",22 Beethoven St #2,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools8 Elementary Schools4 Middle Schools3 High Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute53% of residents commute by car.,Shop & Eat138 Restaurants31 Groceries24 Nightlife,"22 Beethoven St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 22 Beethoven St #2 is located inJamaica Plain, Boston. 22 Beethoven St #2 was listed for rent for $3,200/month on May 15, 2020. This property is pet friendly.","Details for 22 Beethoven St #2Multi FamilyCats, small dogs, large dogs allowed41 Days on TruliaRent Includes: Sewage, GarbageDeposit: $3,200Heating fuel: noneNo Air ConditioningStreet ParkingRefrigeratorFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/22-beethoven-st-2-boston-ma-02119--2001457588
"$3,200/mo",22 Beethoven St #2,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools8 Elementary Schools4 Middle Schools3 High Schools,CrimeHigh crime relative to the rest of Suffolk county.,Commute53% of residents commute by car.,Shop & Eat138 Restaurants31 Groceries24 Nightlife,"22 Beethoven St #2,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 22 Beethoven St #2 is located inJamaica Plain, Boston. 22 Beethoven St #2 was listed for rent for $3,200/month on May 15, 2020. This property is pet friendly.","Details for 22 Beethoven St #2Multi FamilyCats, small dogs, large dogs allowed41 Days on TruliaRent Includes: Sewage, GarbageDeposit: $3,200Heating fuel: noneNo Air ConditioningStreet ParkingRefrigeratorFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/22-beethoven-st-2-boston-ma-02119--2001457588
"$3,700/mo",882 Huntington Ave #3,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute21% of residents commute by car.,Shop & Eat306 Restaurants34 Groceries61 Nightlife,"882 Huntington Ave #3,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 882 Huntington Ave #3 is located inJamaica Plain, Boston. 882 Huntington Ave #3 was listed for rent for $3,700/month on May 6, 2020.","Details for 882 Huntington Ave #3Multi Family50 Days on TruliaRent Includes: Sewage, GarbageDeposit: $3,700Street ParkingHeating fuel: noneLaundry: In UnitNo Air ConditioningDishwasherDisposalDryerMicrowaveRefrigeratorWasherFloors: HardwoodHeating Fuel: Gas GasSee All",https://www.trulia.com/p/ma/boston/882-huntington-ave-3-boston-ma-02115--2182391600
"$3,000/mo",87 Sheridan St #2,"Jamaica Plain, Boston, MA",4 Beds,2 Baths,Schools9 Elementary Schools7 Middle Schools3 High Schools,CrimeModerate crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat158 Restaurants31 Groceries28 Nightlife,"87 Sheridan St #2,Boston, MA is a 4 bedroom, 2 bathroom multi-family. 87 Sheridan St #2 is located inJamaica Plain, Boston. 87 Sheridan St #2 was listed for rent for $3,000/month on Jan 8, 2020.","Details for 87 Sheridan St #2Multi FamilyRent Includes: Sewage, GarbageDeposit: $3,000No Air ConditioningHeating fuel: noneLaundry: SharedParking Type: noneLaundry: In UnitDishwasherDisposalDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/87-sheridan-st-2-boston-ma-02130--2124673646
"$1,850/mo",62 Neponset Ave #1,"Jamaica Plain, Boston, MA",2 Beds,1 Bath,Schools3 Elementary Schools2 Middle Schools1 High School,CrimeLowest crime relative to the rest of Suffolk county.,Commute66% of residents commute by car.,Shop & Eat70 Restaurants17 Groceries15 Nightlife,"62 Neponset Ave #1,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 62 Neponset Ave #1 is located inJamaica Plain, Boston. 62 Neponset Ave #1 was listed for rent for $1,850/month on Apr 23, 2020.","Details for 62 Neponset Ave #1Multi FamilyNo pets allowedRent Includes: Sewage, GarbageDeposit: $1,850Heating fuel: noneNo Air ConditioningLaundry: In UnitLaundry: SharedParking Type: noneDryerWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/62-neponset-ave-1-boston-ma-02131--2344786882
"$1,650/mo",70 S Huntington Ave #22,"Jamaica Plain, Boston, MA",1 Bed,1 Bath,Schools10 Elementary Schools9 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat280 Restaurants39 Groceries42 Nightlife,"70 S Huntington Ave #22,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 70 S Huntington Ave #22 is located inJamaica Plain, Boston. 70 S Huntington Ave #22 was listed for rent for $1,650/month on Jun 16, 2020.","Details for 70 S Huntington Ave #22Multi Family9 Days on TruliaRent Includes: Sewage, GarbageDeposit: $1,650Parking Type: noneNo Air ConditioningHeating fuel: noneHeating Fuel: None",https://www.trulia.com/p/ma/boston/70-s-huntington-ave-22-boston-ma-02130--2088326313
"$1,650/mo",50 S Huntington Ave #3,"Jamaica Plain, Boston, MA",1 Bed,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat290 Restaurants36 Groceries55 Nightlife,"50 S Huntington Ave #3,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 50 S Huntington Ave #3 is located inJamaica Plain, Boston. 50 S Huntington Ave #3 was listed for rent for $1,650/month on Jun 16, 2020.","Details for 50 S Huntington Ave #3Multi FamilyNo pets allowed9 Days on TruliaRent Includes: Sewage, GarbageDeposit: $1,650Heating fuel: noneNo Air ConditioningParking Type: noneHeating Fuel: None",https://www.trulia.com/p/ma/boston/50-s-huntington-ave-3-boston-ma-02130--2088326243
"$1,650/mo",50 S Huntington Ave #3,"Jamaica Plain, Boston, MA",1 Bed,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat290 Restaurants36 Groceries55 Nightlife,"50 S Huntington Ave #3,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 50 S Huntington Ave #3 is located inJamaica Plain, Boston. 50 S Huntington Ave #3 was listed for rent for $1,650/month on Jun 16, 2020.","Details for 50 S Huntington Ave #3Multi FamilyNo pets allowed9 Days on TruliaRent Includes: Sewage, GarbageDeposit: $1,650Heating fuel: noneNo Air ConditioningParking Type: noneHeating Fuel: None",https://www.trulia.com/p/ma/boston/50-s-huntington-ave-3-boston-ma-02130--2088326243
"$1,650/mo",70 S Huntington Ave #22,"Jamaica Plain, Boston, MA",1 Bed,1 Bath,Schools10 Elementary Schools9 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat280 Restaurants39 Groceries42 Nightlife,"70 S Huntington Ave #22,Boston, MA is a 1 bedroom, 1 bathroom multi-family. 70 S Huntington Ave #22 is located inJamaica Plain, Boston. 70 S Huntington Ave #22 was listed for rent for $1,650/month on Jun 16, 2020.","Details for 70 S Huntington Ave #22Multi Family9 Days on TruliaRent Includes: Sewage, GarbageDeposit: $1,650Parking Type: noneNo Air ConditioningHeating fuel: noneHeating Fuel: None",https://www.trulia.com/p/ma/boston/70-s-huntington-ave-22-boston-ma-02130--2088326313
"$2,295/mo",896 Huntington Ave #7,"Jamaica Plain, Boston, MA",2 Beds,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute21% of residents commute by car.,Shop & Eat298 Restaurants34 Groceries59 Nightlife,"896 Huntington Ave #7,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 896 Huntington Ave #7 is located inJamaica Plain, Boston. 896 Huntington Ave #7 was listed for rent for $2,295/month on Mar 23, 2020.","Details for 896 Huntington Ave #7Multi FamilyRent Includes: Hot Water, Sewage, GarbageDeposit: $2,295Laundry: In UnitNo Air ConditioningParking Type: noneHeating fuel: noneLaundry: SharedDryerWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/896-huntington-ave-7-boston-ma-02115--2171827328
"$2,295/mo",896 Huntington Ave #6,"Jamaica Plain, Boston, MA",2 Beds,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute21% of residents commute by car.,Shop & Eat298 Restaurants34 Groceries59 Nightlife,"896 Huntington Ave #6,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 896 Huntington Ave #6 is located inJamaica Plain, Boston. 896 Huntington Ave #6 was listed for rent for $2,295/month on Jan 12, 2020. This property is pet friendly.","Details for 896 Huntington Ave #6Multi FamilyCats allowedRent Includes: Hot Water, Sewage, GarbageDeposit: $2,295Laundry: SharedStreet ParkingLaundry: In UnitHeating fuel: noneNo Air ConditioningDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: Electric ElectricSee All",https://www.trulia.com/p/ma/boston/896-huntington-ave-6-boston-ma-02115--2171809072
"$2,295/mo",894 Huntington Ave #6,"Jamaica Plain, Boston, MA",2 Beds,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute21% of residents commute by car.,Shop & Eat298 Restaurants34 Groceries59 Nightlife,"894 Huntington Ave #6,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 894 Huntington Ave #6 is located inJamaica Plain, Boston. 894 Huntington Ave #6 was listed for rent for $2,295/month on Mar 23, 2020.","Details for 894 Huntington Ave #6Multi FamilyRent Includes: Hot Water, Sewage, GarbageDeposit: $2,295Parking Type: noneNo Air ConditioningHeating fuel: noneHeating Fuel: None",https://www.trulia.com/p/ma/boston/894-huntington-ave-6-boston-ma-02115--2171640843
"$2,245/mo",888 Huntington Ave #8,"Jamaica Plain, Boston, MA",2 Beds,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute21% of residents commute by car.,Shop & Eat306 Restaurants34 Groceries61 Nightlife,"888 Huntington Ave #8,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 888 Huntington Ave #8 is located inJamaica Plain, Boston. 888 Huntington Ave #8 was listed for rent for $2,245/month on Mar 23, 2020. This property is pet friendly.","Details for 888 Huntington Ave #8Multi FamilyCats allowedRent Includes: Hot Water, Sewage, GarbageDeposit: $2,245No Air ConditioningLaundry: In UnitLaundry: SharedHeating fuel: noneParking Type: noneDryerWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/888-huntington-ave-8-boston-ma-02115--2171828640
"$2,245/mo",888 Huntington Ave #8,"Jamaica Plain, Boston, MA",2 Beds,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute21% of residents commute by car.,Shop & Eat306 Restaurants34 Groceries61 Nightlife,"888 Huntington Ave #8,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 888 Huntington Ave #8 is located inJamaica Plain, Boston. 888 Huntington Ave #8 was listed for rent for $2,245/month on Mar 23, 2020. This property is pet friendly.","Details for 888 Huntington Ave #8Multi FamilyCats allowedRent Includes: Hot Water, Sewage, GarbageDeposit: $2,245No Air ConditioningLaundry: In UnitLaundry: SharedHeating fuel: noneParking Type: noneDryerWasherFloors: HardwoodHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/888-huntington-ave-8-boston-ma-02115--2171828640
"$2,295/mo",890 Huntington Ave #5,"Jamaica Plain, Boston, MA",2 Beds,1 Bath,Schools9 Elementary Schools8 Middle Schools3 High Schools,CrimeLowest crime relative to the rest of Suffolk county.,Commute21% of residents commute by car.,Shop & Eat306 Restaurants34 Groceries61 Nightlife,"890 Huntington Ave #5,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 890 Huntington Ave #5 is located inJamaica Plain, Boston. 890 Huntington Ave #5 was listed for rent for $2,295/month on May 12, 2020.","Details for 890 Huntington Ave #5Multi Family44 Days on TruliaRent Includes: Hot Water, Sewage, GarbageDeposit: $2,295Heating fuel: noneParking Type: noneNo Air ConditioningHeating Fuel: None",https://www.trulia.com/p/ma/boston/890-huntington-ave-5-boston-ma-02115--2172410665
"$2,300/mo",50 Evergreen St #18,"Jamaica Plain, Boston, MA",2 Beds,1 Bath,Schools9 Elementary Schools7 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute42% of residents commute by car.,Shop & Eat190 Restaurants33 Groceries29 Nightlife,"50 Evergreen St #18,Boston, MA is a 2 bedroom, 1 bathroom multi-family. 50 Evergreen St #18 is located inJamaica Plain, Boston. 50 Evergreen St #18 was listed for rent for $2,300/month on Jan 22, 2020.","Details for 50 Evergreen St #18Multi FamilyRent Includes: Hot Water, Sewage, GarbageDeposit: $2,300No Air ConditioningHeating fuel: noneParking Type: noneLaundry: In UnitLaundry: SharedDishwasherDisposalDryerWasherHeating Fuel: NoneSee All",https://www.trulia.com/p/ma/boston/50-evergreen-st-18-boston-ma-02130--2171827312
"$3,200/mo",435 Walnut Ave #9,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools6 Elementary Schools2 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute53% of residents commute by car.,Shop & Eat129 Restaurants30 Groceries23 Nightlife,"435 Walnut Ave #9,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 435 Walnut Ave #9 is located inJamaica Plain, Boston. 435 Walnut Ave #9 was listed for rent for $3,100/month on May 7, 2020. This property is pet friendly.","Details for 435 Walnut Ave #9Multi FamilyCats, small dogs, large dogs allowed49 Days on TruliaRent Includes: Gas, Hot Water, Sewage, GarbageDeposit: $3,100Laundry: In UnitStreet ParkingLaundry: SharedHeating fuel: noneNo Air ConditioningDishwasherDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: Gas GasSee All",https://www.trulia.com/p/ma/boston/435-walnut-ave-9-boston-ma-02119--2171640582
"$3,200/mo",435 Walnut Ave #9,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools6 Elementary Schools2 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute53% of residents commute by car.,Shop & Eat129 Restaurants30 Groceries23 Nightlife,"435 Walnut Ave #9,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 435 Walnut Ave #9 is located inJamaica Plain, Boston. 435 Walnut Ave #9 was listed for rent for $3,100/month on May 7, 2020. This property is pet friendly.","Details for 435 Walnut Ave #9Multi FamilyCats, small dogs, large dogs allowed49 Days on TruliaRent Includes: Gas, Hot Water, Sewage, GarbageDeposit: $3,100Laundry: In UnitStreet ParkingLaundry: SharedHeating fuel: noneNo Air ConditioningDishwasherDryerRefrigeratorWasherFloors: HardwoodHeating Fuel: Gas GasSee All",https://www.trulia.com/p/ma/boston/435-walnut-ave-9-boston-ma-02119--2171640582
"$3,150/mo",435 Walnut Ave #10,"Jamaica Plain, Boston, MA",4 Beds,1 Bath,Schools6 Elementary Schools2 Middle Schools3 High Schools,CrimeLow crime relative to the rest of Suffolk county.,Commute53% of residents commute by car.,Shop & Eat129 Restaurants30 Groceries23 Nightlife,"435 Walnut Ave #10,Boston, MA is a 4 bedroom, 1 bathroom multi-family. 435 Walnut Ave #10 is located inJamaica Plain, Boston. 435 Walnut Ave #10 was listed for rent for $3,150/month on Dec 18, 2019. This property is pet friendly.","Details for 435 Walnut Ave #10Multi FamilyCats, small dogs, large dogs allowedRent Includes: Gas, Sewage, GarbageDeposit: $3,150Heating fuel: noneStreet ParkingNo Air ConditioningLaundry: In UnitLaundry: SharedDryerWasherFloors: HardwoodHeating Fuel: Gas GasSee All",https://www.trulia.com/p/ma/boston/435-walnut-ave-10-boston-ma-02119--2171807484
